ask,bid,due,emittent,ratio,strike,wkn,wkn_link
0.27,0.25,18.03.2020,HSBC,0.1,13.0,TR2HVW,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR2HVW
2.08,2.0,17.06.2019,CITI,1.0,13.0,CY8M2G,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2G
1.82,1.8,13.03.2019,Société Générale S.A.,1.0,13.0,SC5DDE,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC5DDE
0.13,0.11,21.12.2018,DZ Bank AG,0.112,14.28,DGK9LM,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DGK9LM
1.59,1.55,18.12.2018,BNP Paribas,1.0,13.0,PP0BXG,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP0BXG
0.29,0.27,16.12.2020,HSBC,0.1,13.0,TR2HW0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR2HW0
0.19,0.18,15.03.2019,Commerzbank AG,0.1,13.0,CV35H5,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CV35H5
2.13,2.08,15.03.2019,Vontobel Financial Products GmbH,1.0,12.5,VL7597,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL7597
0.27,0.26,15.06.2020,UBS,0.1,13.0,UX24XC,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX24XC
0.26,0.24,16.12.2020,HSBC,0.112,14.28,TD64RS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD64RS
1.87,1.82,15.03.2019,Vontobel Financial Products GmbH,1.0,13.0,VL7598,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL7598
0.0,0.0,13.03.2019,Deutsche Bank,1.0,13.0,DS1Y6A,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DS1Y6A
0.2,0.19,17.06.2019,UBS,0.1,13.0,UW92NY,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW92NY
0.0,0.0,19.06.2019,Deutsche Bank,1.0,13.0,DS1Y6E,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DS1Y6E
2.28,2.26,18.12.2019,HypoVereinsbank/UniCredit,1.0,13.0,HW9ZA7,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9ZA7
2.0,1.96,21.06.2019,BNP Paribas,1.0,13.0,PP1GQ2,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP1GQ2
2.0,1.96,21.12.2018,DZ Bank AG,1.0,12.25,DD43M9,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD43M9
2.05,2.0,21.06.2019,Vontobel Financial Products GmbH,1.0,13.0,VL759A,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL759A
2.34,2.33,19.06.2019,HypoVereinsbank/UniCredit,1.0,12.2,HX04MC,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX04MC
1.98,1.96,19.12.2018,HypoVereinsbank/UniCredit,1.0,12.2,HW4HJS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4HJS
2.65,2.64,18.12.2019,HypoVereinsbank/UniCredit,1.0,12.2,HX06TE,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX06TE
2.18,2.16,13.03.2019,HypoVereinsbank/UniCredit,1.0,12.2,HX04S2,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX04S2
2.34,2.3,15.03.2019,DZ Bank AG,1.0,12.0,DD1QTC,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1QTC
0.212,0.207,21.12.2018,Goldman Sachs,0.1,12.0,GD7CP1,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/GD7CP1
0.33,0.32,14.12.2020,UBS,0.1,12.0,UX3LHU,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3LHU
0.159,0.154,21.12.2018,Goldman Sachs,0.1,13.0,GD6SM7,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/GD6SM7
0.32,0.3,17.06.2020,HSBC,0.1,12.0,TR2HVY,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR2HVY
2.08,2.06,13.03.2019,HypoVereinsbank/UniCredit,1.0,12.4,HX04S3,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX04S3
2.52,2.48,21.06.2019,DZ Bank AG,1.0,12.0,DD1QTD,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1QTD
0.22,0.2,18.09.2019,HSBC,0.1,13.0,TR0C2D,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0C2D
2.75,2.73,18.12.2019,HypoVereinsbank/UniCredit,1.0,12.0,HW4HA4,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4HA4
0.34,0.32,16.12.2020,HSBC,0.1,12.0,TR2HVZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR2HVZ
0.29,0.28,20.12.2019,Goldman Sachs,0.1,12.0,GM0LT0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/GM0LT0
2.12,2.08,21.12.2018,BNP Paribas,1.0,12.0,PR5R2X,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PR5R2X
1.6,1.53,19.12.2018,Morgan Stanley & Co. International plc,1.0,13.0,MF2YWS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/MF2YWS
2.83,2.79,20.12.2019,DZ Bank AG,1.0,12.0,DD43NA,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD43NA
1.48,1.46,13.03.2019,Société Générale S.A.,1.0,13.8,SC3XTJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC3XTJ
2.49,2.45,21.06.2019,BNP Paribas,1.0,12.0,PP1GQ1,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP1GQ1
1.67,1.65,19.06.2019,Société Générale S.A.,1.0,13.8,SC30Z8,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC30Z8
1.27,1.25,19.12.2018,Société Générale S.A.,1.0,13.8,SC42Y4,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC42Y4
2.11,2.07,18.12.2018,BNP Paribas,1.0,12.0,PP0BXE,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP0BXE
1.96,1.94,18.12.2019,HypoVereinsbank/UniCredit,1.0,13.8,HW9CFF,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9CFF
1.62,1.6,19.06.2019,HypoVereinsbank/UniCredit,1.0,13.8,HW73EU,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW73EU
0.12,0.11,12.11.2018,UBS,0.1,13.8,UV0ZBD,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV0ZBD
0.35,0.32,16.06.2021,HSBC,0.1,12.0,TR2HW5,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR2HW5
0.11,0.098,15.10.2018,UBS,0.1,13.8,UV0XDU,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV0XDU
1.91,1.89,18.09.2019,Société Générale S.A.,1.0,13.8,SC64SR,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64SR
1.23,1.22,19.12.2018,HypoVereinsbank/UniCredit,1.0,13.8,HW4BPH,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4BPH
1.26,1.24,21.12.2018,DZ Bank AG,1.0,13.75,DD4FNK,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD4FNK
0.17,0.16,17.06.2019,CITI,0.1,13.75,CY8M2N,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2N
1.52,1.5,13.03.2019,Société Générale S.A.,1.0,13.7,SC3XTH,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC3XTH
1.76,1.68,17.06.2019,CITI,1.0,13.75,CY8M2P,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2P
1.71,1.69,19.06.2019,Société Générale S.A.,1.0,13.7,SC30Z7,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC30Z7
3.47,3.46,15.12.2021,HypoVereinsbank/UniCredit,1.0,12.0,HW4HC0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4HC0
0.13,0.12,17.12.2018,CITI,0.1,13.75,CY8M27,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M27
1.31,1.29,19.12.2018,Société Générale S.A.,1.0,13.7,SC42Y3,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC42Y3
1.95,1.93,18.09.2019,Société Générale S.A.,1.0,13.7,SC64SQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64SQ
0.37,0.34,15.12.2021,HSBC,0.1,12.0,TR2HW6,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR2HW6
2.68,2.64,20.09.2019,DZ Bank AG,1.0,12.0,DD1550,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1550
3.17,3.15,16.12.2020,HypoVereinsbank/UniCredit,1.0,12.0,HW4HAZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4HAZ
0.28,0.27,16.12.2019,UBS,0.1,12.0,UX3HXP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3HXP
0.31,0.3,15.06.2020,UBS,0.1,12.0,UX3MN0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3MN0
2.13,2.06,19.12.2018,Morgan Stanley & Co. International plc,1.0,12.0,MF2YW6,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/MF2YW6
2.12,2.04,16.12.2019,CITI,1.0,13.75,CQ0HZH,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZH
2.86,2.84,18.12.2019,HypoVereinsbank/UniCredit,1.0,11.8,HX06TD,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX06TD
1.29,1.21,17.12.2018,CITI,1.0,13.75,CY8M26,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M26
1.45,1.43,13.03.2019,HypoVereinsbank/UniCredit,1.0,13.8,HW9UTH,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9UTH
2.4,2.38,13.03.2019,HypoVereinsbank/UniCredit,1.0,11.8,HX04S0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX04S0
0.0,2.63,19.12.2018,Commerzbank AG,1.1204,11.6,CD7DN4,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CD7DN4
2.51,2.5,13.03.2019,HypoVereinsbank/UniCredit,1.0,11.6,HX04RZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX04RZ
0.26,0.25,10.12.2018,UBS,0.112,11.6,UW10N3,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW10N3
2.41,2.37,18.12.2018,BNP Paribas,1.0,11.5,PP1GQP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP1GQP
2.55,2.54,19.06.2019,HypoVereinsbank/UniCredit,1.0,11.8,HX04MA,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX04MA
2.29,2.25,21.12.2018,DZ Bank AG,1.0,11.75,DD47AN,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD47AN
2.43,2.36,19.12.2018,Morgan Stanley & Co. International plc,1.0,11.5,MF4S54,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/MF4S54
3.09,3.05,20.12.2019,DZ Bank AG,1.0,11.5,DD47AQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD47AQ
2.2,2.18,19.12.2018,HypoVereinsbank/UniCredit,1.0,11.8,HX04S9,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX04S9
2.64,2.6,15.03.2019,DZ Bank AG,1.0,11.5,DD1VHS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1VHS
2.95,2.91,20.09.2019,DZ Bank AG,1.0,11.5,DD47AP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD47AP
0.28,0.27,17.06.2019,UBS,0.1,11.5,UX3CCP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3CCP
2.67,2.65,19.06.2019,HypoVereinsbank/UniCredit,1.0,11.6,HX04M9,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX04M9
2.81,2.77,21.06.2019,DZ Bank AG,1.0,11.5,DD1VHT,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1VHT
0.0,0.0,19.12.2018,Morgan Stanley & Co. International plc,1.0,11.5,MF2YVZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/MF2YVZ
2.44,2.4,21.12.2018,DZ Bank AG,1.0,11.5,DD1VHR,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1VHR
0.21,0.2,17.06.2019,CITI,0.1,13.0,CY8M2H,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2H
0.204,0.199,21.06.2019,Goldman Sachs,0.1,13.0,GD6SM8,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/GD6SM8
2.13,2.09,21.12.2018,DZ Bank AG,1.0,12.0,DD1QTA,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1QTA
2.41,2.37,21.12.2018,BNP Paribas,1.0,11.5,PR92LX,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PR92LX
2.34,2.3,20.12.2019,DZ Bank AG,1.0,13.0,DD4J07,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD4J07
1.87,1.85,13.03.2019,Société Générale S.A.,1.0,12.9,SC6M5R,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5R
1.79,1.77,13.03.2019,HypoVereinsbank/UniCredit,1.0,13.0,HW9Z4J,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9Z4J
2.01,1.99,19.06.2019,Société Générale S.A.,1.0,13.0,SC5DDH,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC5DDH
1.96,1.94,19.06.2019,HypoVereinsbank/UniCredit,1.0,13.0,HW73EQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW73EQ
0.17,0.16,17.12.2018,UBS,0.1,12.8,UX3G78,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3G78
1.92,1.9,13.03.2019,Société Générale S.A.,1.0,12.8,SC6M5Q,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5Q
1.67,1.65,19.12.2018,HypoVereinsbank/UniCredit,1.0,12.8,HW4DG9,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4DG9
1.66,1.64,19.12.2018,Société Générale S.A.,1.0,12.9,SC6M5N,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5N
1.71,1.69,19.12.2018,Société Générale S.A.,1.0,12.8,SC6M5M,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5M
1.73,1.69,21.12.2018,DZ Bank AG,1.0,12.75,DD40MF,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD40MF
1.88,1.86,13.03.2019,HypoVereinsbank/UniCredit,1.0,12.8,HW9Z4H,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9Z4H
1.75,1.73,19.12.2018,Société Générale S.A.,1.0,12.7,SC6M5L,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5L
1.97,1.95,13.03.2019,Société Générale S.A.,1.0,12.7,SC6M5P,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5P
2.37,2.35,18.12.2019,HypoVereinsbank/UniCredit,1.0,12.8,HW9ZA6,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9ZA6
2.05,2.03,19.06.2019,HypoVereinsbank/UniCredit,1.0,12.8,HW84HQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW84HQ
2.0,1.96,18.06.2019,BNP Paribas,1.0,13.0,PP1GQR,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP1GQR
2.14,2.12,19.06.2019,HypoVereinsbank/UniCredit,1.0,12.6,HW9ZAA,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9ZAA
0.18,0.17,17.12.2018,UBS,0.1,12.6,UX3G6W,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3G6W
1.76,1.75,19.12.2018,HypoVereinsbank/UniCredit,1.0,12.6,HW4FYN,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4FYN
2.25,2.23,18.09.2019,Société Générale S.A.,1.0,13.0,SC6M5U,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5U
0.21,0.19,21.12.2018,BNP Paribas,0.112,12.67,PR08VF,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PR08VF
2.48,2.46,18.09.2019,Société Générale S.A.,1.0,12.5,SC6M5T,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5T
1.69,1.67,13.03.2019,Société Générale S.A.,1.0,13.3,SC5DDG,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC5DDG
0.21,0.2,17.12.2018,UBS,0.1,12.0,UX3FUW,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3FUW
2.46,2.44,18.12.2019,HypoVereinsbank/UniCredit,1.0,12.6,HW9ZA5,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9ZA5
2.12,2.1,18.09.2019,Société Générale S.A.,1.0,13.3,SC64SM,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64SM
1.97,1.89,17.06.2019,CITI,1.0,13.25,CY8M2J,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2J
1.98,1.96,13.03.2019,HypoVereinsbank/UniCredit,1.0,12.6,HX04S4,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX04S4
1.63,1.61,17.12.2018,CITI,1.1204,13.3,CX76TM,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CX76TM
2.26,2.22,21.06.2019,DZ Bank AG,1.0,12.5,DD1NCA,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1NCA
1.7,1.68,19.06.2019,HypoVereinsbank/UniCredit,1.0,13.6,HW73ET,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW73ET
1.99,1.97,18.09.2019,Société Générale S.A.,1.0,13.6,SC64SP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64SP
0.13,0.12,12.11.2018,UBS,0.1,13.6,UV06QR,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV06QR
0.12,0.11,15.10.2018,UBS,0.1,13.6,UV0ZNJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV0ZNJ
0.15,0.14,17.12.2018,CITI,0.1,13.25,CY8M25,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M25
2.03,2.01,18.12.2019,HypoVereinsbank/UniCredit,1.0,13.6,HW9UUS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9UUS
1.49,1.45,21.12.2018,DZ Bank AG,1.0,13.25,DD4J06,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD4J06
1.65,1.63,19.12.2018,Société Générale S.A.,1.1204,13.3,SE9MNH,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SE9MNH
1.5,1.42,17.12.2018,CITI,1.0,13.25,CY8M24,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M24
0.25,0.23,16.12.2020,HSBC,0.1,14.0,TD8Y8H,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD8Y8H
1.87,1.79,17.12.2018,CITI,1.0,12.5,CY8M20,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M20
1.92,1.88,20.12.2019,DZ Bank AG,1.0,14.0,DD3X24,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD3X24
0.1,0.091,15.10.2018,UBS,0.1,14.0,UV0XE6,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV0XE6
1.2,1.12,17.12.2018,CITI,1.0,14.0,CY7ZL7,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY7ZL7
0.195,0.19,20.12.2019,Goldman Sachs,0.1,14.0,GM0LTG,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/GM0LTG
2.02,1.94,16.12.2019,CITI,1.0,14.0,CQ0HZK,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZK
1.93,1.85,16.12.2019,CITI,1.0,14.25,CQ0HZM,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZM
0.22,0.2,18.03.2020,HSBC,0.1,14.0,TR0618,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0618
1.42,1.38,15.03.2019,Vontobel Financial Products GmbH,1.0,14.0,VL71FE,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL71FE
0.15,0.14,17.06.2019,CITI,0.1,14.25,CY8M2S,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2S
2.74,2.72,15.12.2021,HypoVereinsbank/UniCredit,1.0,14.0,HW4HC1,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4HC1
0.19,0.18,17.06.2019,CITI,0.1,13.25,CY8M2K,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2K
1.58,1.54,21.06.2019,BNP Paribas,1.0,14.0,PP1GQ3,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP1GQ3
0.12,0.11,17.12.2018,UBS,0.1,14.0,UW7N6F,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW7N6F
0.0,0.0,19.06.2019,Deutsche Bank,1.0,14.0,DS028M,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DS028M
0.1,0.093,12.11.2018,UBS,0.1,14.2,UV05PE,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV05PE
1.37,1.35,13.03.2019,HypoVereinsbank/UniCredit,1.0,14.0,HW9L09,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9L09
1.76,1.74,18.09.2019,Société Générale S.A.,1.0,14.2,SC64SU,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64SU
0.19,0.18,16.12.2019,UBS,0.1,14.0,UW9TBB,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW9TBB
1.81,1.79,18.12.2019,HypoVereinsbank/UniCredit,1.0,14.2,HW9CFG,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9CFG
0.12,0.11,21.12.2018,Commerzbank AG,0.1,14.0,CV2VVQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CV2VVQ
0.16,0.15,17.06.2019,UBS,0.1,14.0,UW9RV8,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW9RV8
1.47,1.45,19.06.2019,HypoVereinsbank/UniCredit,1.0,14.2,HW73EW,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW73EW
0.11,0.1,12.11.2018,UBS,0.1,14.0,UV061E,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV061E
0.094,0.084,15.10.2018,UBS,0.1,14.2,UV04C0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV04C0
1.19,1.12,19.12.2018,Morgan Stanley & Co. International plc,1.0,14.0,MF2YXP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/MF2YXP
0.25,0.24,14.12.2020,UBS,0.1,14.0,UW9QGD,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW9QGD
0.2,0.19,20.12.2019,Commerzbank AG,0.1,14.0,CV2VVT,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CV2VVT
1.59,1.55,21.06.2019,Vontobel Financial Products GmbH,1.0,14.0,VL71FB,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL71FB
0.12,0.11,17.12.2018,CITI,0.1,14.0,CY7ZL8,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY7ZL8
1.57,1.51,21.06.2019,DZ Bank AG,1.0,14.0,DD0KZD,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD0KZD
0.28,0.25,15.12.2021,HSBC,0.1,14.0,TD8Y8J,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD8Y8J
0.17,0.16,21.06.2019,Commerzbank AG,0.1,14.0,CV2VVS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CV2VVS
0.15,0.13,13.03.2019,HSBC,0.1,14.0,TD8Y8D,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD8Y8D
0.19,0.18,20.09.2019,Commerzbank AG,0.1,14.0,CV3V4W,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CV3V4W
